Ratio O/F   ,  pc psi , Nozzle inl , Nozzle exi , rho kg/m^3,Tc K,M,gamma,k,c* m/s,Is opt s,Is vac s,Cf opt,Cf vac,c factor
2.9,430,9,4.73,0,2388.1896,22.6608,1.262,1.2541,1426.7104,216.4159,237.5322,1.4876,1.6327,1
2.9,431,9,4.73,0,2388.2393,22.6611,1.2621,1.2541,1426.8232,216.4194,237.535,1.4875,1.6326,1
2.9,432,9,4.73,0,2388.2889,22.6614,1.2621,1.2542,1426.9357,216.4229,237.5378,1.4874,1.6325,1
2.9,433,9,4.73,0,2388.3383,22.6617,1.2621,1.2542,1427.0478,216.4264,237.5405,1.4873,1.6324,1
2.9,434,9,4.73,0,2388.3876,22.662,1.2622,1.2542,1427.1597,216.4299,237.5433,1.4872,1.6323,1
2.9,435,9,4.73,0,2388.4368,22.6623,1.2622,1.2543,1427.2712,216.4334,237.546,1.4871,1.6322,1
2.9,436,9,4.73,0,2388.4859,22.6626,1.2623,1.2543,1427.3824,216.4368,237.5487,1.487,1.632,1
2.9,437,9,4.73,0,2388.5348,22.6629,1.2623,1.2543,1427.4933,216.4403,237.5515,1.4869,1.6319,1
2.9,438,9,4.73,0,2388.5837,22.6632,1.2624,1.2544,1427.6038,216.4437,237.5542,1.4868,1.6318,1
2.9,439,9,4.73,0,2388.6324,22.6635,1.2624,1.2544,1427.7141,216.4471,237.5569,1.4867,1.6317,1
2.9,440,9,4.73,0,2388.681,22.6638,1.2625,1.2544,1427.824,216.4505,237.5596,1.4866,1.6316,1
2.9,441,9,4.73,0,2388.7295,22.6641,1.2625,1.2545,1427.9336,216.454,237.5623,1.4865,1.6315,1
2.9,442,9,4.73,0,2388.7778,22.6644,1.2625,1.2545,1428.0429,216.4573,237.565,1.4865,1.6314,1
2.9,443,9,4.73,0,2388.8261,22.6647,1.2626,1.2545,1428.1519,216.4607,237.5677,1.4864,1.6313,1
2.9,444,9,4.73,0,2388.8742,22.665,1.2626,1.2546,1428.2606,216.4641,237.5703,1.4863,1.6312,1
2.9,445,9,4.73,0,2388.9222,22.6653,1.2627,1.2546,1428.369,216.4675,237.573,1.4862,1.6311,1
2.9,446,9,4.73,0,2388.9701,22.6656,1.2627,1.2546,1428.4771,216.4708,237.5757,1.4861,1.631,1
2.9,447,9,4.73,0,2389.0179,22.6659,1.2628,1.2547,1428.5848,216.4742,237.5783,1.486,1.6309,1
2.9,448,9,4.73,0,2389.0656,22.6662,1.2628,1.2547,1428.6923,216.4775,237.5809,1.4859,1.6308,1
2.9,449,9,4.73,0,2389.1131,22.6665,1.2628,1.2547,1428.7995,216.4808,237.5836,1.4858,1.6307,1
2.9,450,9,4.73,0,2389.1606,22.6668,1.2629,1.2548,1428.9064,216.4841,237.5862,1.4857,1.6306,1
2.9,451,9,4.73,0,2389.2079,22.667,1.2629,1.2548,1429.0129,216.4874,237.5888,1.4857,1.6305,1
2.9,452,9,4.73,0,2389.2552,22.6673,1.263,1.2548,1429.1192,216.4907,237.5915,1.4856,1.6304,1
2.9,453,9,4.73,0,2389.3023,22.6676,1.263,1.2549,1429.2252,216.494,237.5941,1.4855,1.6303,1
2.9,454,9,4.73,0,2389.3493,22.6679,1.263,1.2549,1429.3309,216.4973,237.5967,1.4854,1.6302,1
2.9,455,9,4.73,0,2389.3962,22.6682,1.2631,1.2549,1429.4363,216.5005,237.5993,1.4853,1.6301,1
2.9,456,9,4.73,0,2389.443,22.6685,1.2631,1.255,1429.5414,216.5038,237.6019,1.4852,1.6299,1
2.9,457,9,4.73,0,2389.4897,22.6688,1.2632,1.255,1429.6462,216.507,237.6044,1.4851,1.6298,1
2.9,458,9,4.73,0,2389.5363,22.6691,1.2632,1.255,1429.7507,216.5102,237.607,1.485,1.6297,1
2.9,459,9,4.73,0,2389.5828,22.6694,1.2632,1.2551,1429.855,216.5135,237.6096,1.485,1.6296,1
2.9,460,9,4.73,0,2389.6292,22.6697,1.2633,1.2551,1429.9589,216.5167,237.6121,1.4849,1.6295,1
2.9,461,9,4.73,0,2389.6754,22.67,1.2633,1.2551,1430.0626,216.5199,237.6147,1.4848,1.6294,1
2.9,462,9,4.73,0,2389.7216,22.6703,1.2634,1.2552,1430.166,216.5231,237.6172,1.4847,1.6293,1
2.9,463,9,4.73,0,2389.7677,22.6706,1.2634,1.2552,1430.2691,216.5262,237.6198,1.4846,1.6292,1
2.9,464,9,4.73,0,2389.8137,22.6708,1.2634,1.2552,1430.372,216.5294,237.6223,1.4845,1.6291,1
2.9,465,9,4.73,0,2389.8595,22.6711,1.2635,1.2552,1430.4745,216.5326,237.6248,1.4844,1.629,1
2.9,466,9,4.73,0,2389.9053,22.6714,1.2635,1.2553,1430.5768,216.5357,237.6274,1.4844,1.6289,1
2.9,467,9,4.73,0,2389.9509,22.6717,1.2636,1.2553,1430.6788,216.5389,237.6299,1.4843,1.6288,1
2.9,468,9,4.73,0,2389.9965,22.672,1.2636,1.2553,1430.7805,216.542,237.6324,1.4842,1.6287,1
2.9,469,9,4.73,0,2390.042,22.6723,1.2636,1.2554,1430.882,216.5451,237.6349,1.4841,1.6286,1
2.9,470,9,4.73,0,2390.0873,22.6726,1.2637,1.2554,1430.9832,216.5483,237.6374,1.484,1.6285,1
2.9,471,9,4.73,0,2390.1326,22.6729,1.2637,1.2554,1431.0841,216.5514,237.6399,1.4839,1.6285,1
2.9,472,9,4.73,0,2390.1777,22.6732,1.2638,1.2555,1431.1847,216.5545,237.6424,1.4839,1.6284,1
2.9,473,9,4.73,0,2390.2228,22.6734,1.2638,1.2555,1431.2851,216.5575,237.6448,1.4838,1.6283,1
2.9,474,9,4.73,0,2390.2678,22.6737,1.2638,1.2555,1431.3852,216.5606,237.6473,1.4837,1.6282,1
2.9,475,9,4.73,0,2390.3127,22.674,1.2639,1.2555,1431.485,216.5637,237.6498,1.4836,1.6281,1
2.9,476,9,4.73,0,2390.3574,22.6743,1.2639,1.2556,1431.5846,216.5667,237.6522,1.4835,1.628,1
2.9,477,9,4.73,0,2390.4021,22.6746,1.264,1.2556,1431.6839,216.5698,237.6547,1.4834,1.6279,1
2.9,478,9,4.73,0,2390.4467,22.6749,1.264,1.2556,1431.783,216.5728,237.6571,1.4834,1.6278,1
2.9,479,9,4.73,0,2390.4912,22.6752,1.264,1.2557,1431.8818,216.5759,237.6596,1.4833,1.6277,1
2.9,480,9,4.73,0,2390.5356,22.6754,1.2641,1.2557,1431.9803,216.5789,237.662,1.4832,1.6276,1
2.9,481,9,4.73,0,2390.5799,22.6757,1.2641,1.2557,1432.0786,216.5819,237.6644,1.4831,1.6275,1
2.9,482,9,4.73,0,2390.6241,22.676,1.2641,1.2557,1432.1766,216.5849,237.6668,1.483,1.6274,1
2.9,483,9,4.73,0,2390.6682,22.6763,1.2642,1.2558,1432.2743,216.5879,237.6692,1.483,1.6273,1
2.9,484,9,4.73,0,2390.7123,22.6766,1.2642,1.2558,1432.3718,216.5909,237.6717,1.4829,1.6272,1
2.9,485,9,4.73,0,2390.7562,22.6769,1.2643,1.2558,1432.4691,216.5939,237.6741,1.4828,1.6271,1
2.9,486,9,4.73,0,2390.8,22.6772,1.2643,1.2559,1432.566,216.5969,237.6764,1.4827,1.627,1
2.9,487,9,4.73,0,2390.8438,22.6774,1.2643,1.2559,1432.6628,216.5998,237.6788,1.4826,1.6269,1
2.9,488,9,4.73,0,2390.8875,22.6777,1.2644,1.2559,1432.7593,216.6028,237.6812,1.4826,1.6268,1
2.9,489,9,4.73,0,2390.931,22.678,1.2644,1.2559,1432.8555,216.6057,237.6836,1.4825,1.6267,1
2.9,490,9,4.73,0,2390.9745,22.6783,1.2644,1.256,1432.9515,216.6087,237.686,1.4824,1.6266,1
2.9,491,9,4.73,0,2391.0179,22.6786,1.2645,1.256,1433.0472,216.6116,237.6883,1.4823,1.6266,1
2.9,492,9,4.73,0,2391.0612,22.6788,1.2645,1.256,1433.1427,216.6145,237.6907,1.4822,1.6265,1
2.9,493,9,4.73,0,2391.1044,22.6791,1.2645,1.256,1433.238,216.6174,237.6931,1.4822,1.6264,1
2.9,494,9,4.73,0,2391.1476,22.6794,1.2646,1.2561,1433.333,216.6203,237.6954,1.4821,1.6263,1
2.9,495,9,4.73,0,2391.1906,22.6797,1.2646,1.2561,1433.4278,216.6232,237.6977,1.482,1.6262,1
2.9,496,9,4.73,0,2391.2336,22.68,1.2646,1.2561,1433.5223,216.6261,237.7001,1.4819,1.6261,1
2.9,497,9,4.73,0,2391.2765,22.6803,1.2647,1.2561,1433.6166,216.629,237.7024,1.4819,1.626,1
2.9,498,9,4.73,0,2391.3192,22.6805,1.2647,1.2562,1433.7106,216.6319,237.7047,1.4818,1.6259,1
2.9,499,9,4.73,0,2391.362,22.6808,1.2648,1.2562,1433.8044,216.6347,237.7071,1.4817,1.6258,1
2.9,500,9,4.73,0,2391.4046,22.6811,1.2648,1.2562,1433.898,216.6376,237.7094,1.4816,1.6257,1
2.9,501,9,4.73,0,2391.4471,22.6814,1.2648,1.2563,1433.9913,216.6404,237.7117,1.4815,1.6256,1
2.9,502,9,4.73,0,2391.4896,22.6817,1.2649,1.2563,1434.0844,216.6433,237.714,1.4815,1.6256,1
2.9,503,9,4.73,0,2391.5319,22.6819,1.2649,1.2563,1434.1772,216.6461,237.7163,1.4814,1.6255,1
2.9,504,9,4.73,0,2391.5742,22.6822,1.2649,1.2563,1434.2698,216.6489,237.7186,1.4813,1.6254,1
2.9,505,9,4.73,0,2391.6164,22.6825,1.265,1.2564,1434.3622,216.6517,237.7209,1.4812,1.6253,1
2.9,506,9,4.73,0,2391.6585,22.6828,1.265,1.2564,1434.4544,216.6545,237.7231,1.4812,1.6252,1
2.9,507,9,4.73,0,2391.7006,22.683,1.265,1.2564,1434.5463,216.6573,237.7254,1.4811,1.6251,1
2.9,508,9,4.73,0,2391.7425,22.6833,1.2651,1.2564,1434.638,216.6601,237.7277,1.481,1.625,1
2.9,509,9,4.73,0,2391.7844,22.6836,1.2651,1.2565,1434.7295,216.6629,237.7299,1.4809,1.6249,1
2.9,510,9,4.73,0,2391.8262,22.6839,1.2651,1.2565,1434.8207,216.6657,237.7322,1.4809,1.6248,1
2.9,511,9,4.73,0,2391.8679,22.6841,1.2652,1.2565,1434.9117,216.6685,237.7345,1.4808,1.6248,1
2.9,512,9,4.73,0,2391.9095,22.6844,1.2652,1.2565,1435.0025,216.6712,237.7367,1.4807,1.6247,1
2.9,513,9,4.73,0,2391.9511,22.6847,1.2652,1.2565,1435.093,216.674,237.739,1.4806,1.6246,1
2.9,514,9,4.73,0,2391.9926,22.685,1.2653,1.2566,1435.1834,216.6767,237.7412,1.4806,1.6245,1
2.9,515,9,4.73,0,2392.034,22.6853,1.2653,1.2566,1435.2735,216.6795,237.7434,1.4805,1.6244,1
2.9,516,9,4.73,0,2392.0753,22.6855,1.2653,1.2566,1435.3634,216.6822,237.7456,1.4804,1.6243,1
2.9,517,9,4.73,0,2392.1165,22.6858,1.2654,1.2566,1435.453,216.6849,237.7479,1.4803,1.6242,1
2.9,518,9,4.73,0,2392.1577,22.6861,1.2654,1.2567,1435.5425,216.6876,237.7501,1.4803,1.6241,1
2.9,519,9,4.73,0,2392.1988,22.6864,1.2654,1.2567,1435.6317,216.6903,237.7523,1.4802,1.6241,1
2.9,520,9,4.73,0,2392.2398,22.6866,1.2655,1.2567,1435.7207,216.693,237.7545,1.4801,1.624,1
2.9,521,9,4.73,0,2392.2807,22.6869,1.2655,1.2567,1435.8095,216.6957,237.7567,1.48,1.6239,1
2.9,522,9,4.73,0,2392.3216,22.6872,1.2655,1.2568,1435.8981,216.6984,237.7589,1.48,1.6238,1
2.9,523,9,4.73,0,2392.3623,22.6874,1.2656,1.2568,1435.9864,216.7011,237.7611,1.4799,1.6237,1
2.9,524,9,4.73,0,2392.4031,22.6877,1.2656,1.2568,1436.0746,216.7038,237.7633,1.4798,1.6236,1
2.9,525,9,4.73,0,2392.4437,22.688,1.2656,1.2568,1436.1625,216.7064,237.7655,1.4798,1.6236,1
2.9,526,9,4.73,0,2392.4842,22.6883,1.2657,1.2568,1436.2502,216.7091,237.7676,1.4797,1.6235,1
2.9,527,9,4.73,0,2392.5247,22.6885,1.2657,1.2569,1436.3377,216.7117,237.7698,1.4796,1.6234,1
2.9,528,9,4.73,0,2392.5651,22.6888,1.2657,1.2569,1436.425,216.7144,237.772,1.4795,1.6233,1
2.9,529,9,4.73,0,2392.6055,22.6891,1.2657,1.2569,1436.5121,216.717,237.7741,1.4795,1.6232,1
2.9,530,9,4.73,0,2392.6457,22.6894,1.2658,1.2569,1436.5989,216.7196,237.7763,1.4794,1.6231,1
2.9,531,9,4.73,0,2392.6859,22.6896,1.2658,1.257,1436.6856,216.7223,237.7784,1.4793,1.623,1
2.9,532,9,4.73,0,2392.726,22.6899,1.2658,1.257,1436.772,216.7249,237.7806,1.4792,1.623,1
2.9,533,9,4.73,0,2392.7661,22.6902,1.2659,1.257,1436.8583,216.7275,237.7827,1.4792,1.6229,1
2.9,534,9,4.73,0,2392.8061,22.6904,1.2659,1.257,1436.9443,216.7301,237.7849,1.4791,1.6228,1
2.9,535,9,4.73,0,2392.846,22.6907,1.2659,1.257,1437.0302,216.7327,237.787,1.479,1.6227,1
2.9,536,9,4.73,0,2392.8858,22.691,1.266,1.2571,1437.1158,216.7353,237.7891,1.479,1.6226,1
2.9,537,9,4.73,0,2392.9255,22.6912,1.266,1.2571,1437.2012,216.7378,237.7912,1.4789,1.6226,1
2.9,538,9,4.73,0,2392.9652,22.6915,1.266,1.2571,1437.2864,216.7404,237.7934,1.4788,1.6225,1
2.9,539,9,4.73,0,2393.0049,22.6918,1.2661,1.2571,1437.3714,216.743,237.7955,1.4788,1.6224,1
2.9,540,9,4.73,0,2393.0444,22.6921,1.2661,1.2572,1437.4563,216.7455,237.7976,1.4787,1.6223,1
2.9,541,9,4.73,0,2393.0839,22.6923,1.2661,1.2572,1437.5409,216.7481,237.7997,1.4786,1.6222,1
2.9,542,9,4.73,0,2393.1233,22.6926,1.2661,1.2572,1437.6253,216.7506,237.8018,1.4785,1.6221,1
2.9,543,9,4.73,0,2393.1626,22.6929,1.2662,1.2572,1437.7095,216.7532,237.8039,1.4785,1.6221,1
2.9,544,9,4.73,0,2393.2019,22.6931,1.2662,1.2572,1437.7935,216.7557,237.806,1.4784,1.622,1
2.9,545,9,4.73,0,2393.2411,22.6934,1.2662,1.2573,1437.8773,216.7582,237.808,1.4783,1.6219,1
2.9,546,9,4.73,0,2393.2802,22.6937,1.2663,1.2573,1437.961,216.7608,237.8101,1.4783,1.6218,1
2.9,547,9,4.73,0,2393.3193,22.6939,1.2663,1.2573,1438.0444,216.7633,237.8122,1.4782,1.6217,1
2.9,548,9,4.73,0,2393.3583,22.6942,1.2663,1.2573,1438.1276,216.7658,237.8143,1.4781,1.6217,1
2.9,549,9,4.73,0,2393.3973,22.6945,1.2664,1.2573,1438.2107,216.7683,237.8163,1.4781,1.6216,1
2.9,550,9,4.73,0,2393.4361,22.6947,1.2664,1.2574,1438.2935,216.7708,237.8184,1.478,1.6215,1
2.9,551,9,4.73,0,2393.4749,22.695,1.2664,1.2574,1438.3762,216.7733,237.8204,1.4779,1.6214,1
2.9,552,9,4.73,0,2393.5137,22.6953,1.2664,1.2574,1438.4586,216.7757,237.8225,1.4779,1.6213,1
2.9,553,9,4.73,0,2393.5523,22.6955,1.2665,1.2574,1438.5409,216.7782,237.8245,1.4778,1.6213,1
2.9,554,9,4.73,0,2393.5909,22.6958,1.2665,1.2574,1438.623,216.7807,237.8266,1.4777,1.6212,1
2.9,555,9,4.73,0,2393.6295,22.6961,1.2665,1.2575,1438.7049,216.7831,237.8286,1.4777,1.6211,1
2.9,556,9,4.73,0,2393.6679,22.6963,1.2666,1.2575,1438.7865,216.7856,237.8307,1.4776,1.621,1
2.9,557,9,4.73,0,2393.7064,22.6966,1.2666,1.2575,1438.8681,216.788,237.8327,1.4775,1.621,1
2.9,558,9,4.73,0,2393.7447,22.6969,1.2666,1.2575,1438.9494,216.7905,237.8347,1.4775,1.6209,1
2.9,559,9,4.73,0,2393.783,22.6971,1.2666,1.2575,1439.0305,216.7929,237.8367,1.4774,1.6208,1
2.9,560,9,4.73,0,2393.8212,22.6974,1.2667,1.2576,1439.1115,216.7953,237.8387,1.4773,1.6207,1
2.9,561,9,4.73,0,2393.8594,22.6977,1.2667,1.2576,1439.1922,216.7978,237.8408,1.4773,1.6206,1
2.9,562,9,4.73,0,2393.8974,22.6979,1.2667,1.2576,1439.2728,216.8002,237.8428,1.4772,1.6206,1
2.9,563,9,4.73,0,2393.9355,22.6982,1.2668,1.2576,1439.3532,216.8026,237.8448,1.4771,1.6205,1
2.9,564,9,4.73,0,2393.9734,22.6984,1.2668,1.2576,1439.4334,216.805,237.8468,1.4771,1.6204,1
2.9,565,9,4.73,0,2394.0113,22.6987,1.2668,1.2577,1439.5134,216.8074,237.8488,1.477,1.6203,1
2.9,566,9,4.73,0,2394.0492,22.699,1.2668,1.2577,1439.5933,216.8098,237.8507,1.4769,1.6203,1
2.9,567,9,4.73,0,2394.087,22.6992,1.2669,1.2577,1439.673,216.8122,237.8527,1.4769,1.6202,1
2.9,568,9,4.73,0,2394.1247,22.6995,1.2669,1.2577,1439.7524,216.8146,237.8547,1.4768,1.6201,1
2.9,569,9,4.73,0,2394.1623,22.6998,1.2669,1.2577,1439.8317,216.8169,237.8567,1.4767,1.62,1
2.9,570,9,4.73,0,2394.1999,22.7,1.267,1.2577,1439.9109,216.8193,237.8587,1.4767,1.62,1
2.9,571,9,4.73,0,2394.2375,22.7003,1.267,1.2578,1439.9898,216.8217,237.8606,1.4766,1.6199,1
2.9,572,9,4.73,0,2394.2749,22.7005,1.267,1.2578,1440.0686,216.824,237.8626,1.4765,1.6198,1
2.9,573,9,4.73,0,2394.3123,22.7008,1.267,1.2578,1440.1472,216.8264,237.8646,1.4765,1.6197,1
2.9,574,9,4.73,0,2394.3497,22.7011,1.2671,1.2578,1440.2256,216.8287,237.8665,1.4764,1.6197,1
2.9,575,9,4.73,0,2394.387,22.7013,1.2671,1.2578,1440.3038,216.8311,237.8685,1.4763,1.6196,1
2.9,576,9,4.73,0,2394.4242,22.7016,1.2671,1.2579,1440.3819,216.8334,237.8704,1.4763,1.6195,1
2.9,577,9,4.73,0,2394.4614,22.7019,1.2671,1.2579,1440.4598,216.8357,237.8724,1.4762,1.6194,1
2.9,578,9,4.73,0,2394.4985,22.7021,1.2672,1.2579,1440.5375,216.838,237.8743,1.4762,1.6194,1
2.9,579,9,4.73,0,2394.5356,22.7024,1.2672,1.2579,1440.615,216.8404,237.8762,1.4761,1.6193,1
2.9,580,9,4.73,0,2394.5726,22.7026,1.2672,1.2579,1440.6924,216.8427,237.8782,1.476,1.6192,1
2.9,581,9,4.73,0,2394.6095,22.7029,1.2673,1.2579,1440.7696,216.845,237.8801,1.476,1.6191,1
2.9,582,9,4.73,0,2394.6464,22.7032,1.2673,1.258,1440.8466,216.8473,237.882,1.4759,1.6191,1
2.9,583,9,4.73,0,2394.6832,22.7034,1.2673,1.258,1440.9235,216.8496,237.8839,1.4758,1.619,1
2.9,584,9,4.73,0,2394.72,22.7037,1.2673,1.258,1441.0002,216.8518,237.8858,1.4758,1.6189,1
2.9,585,9,4.73,0,2394.7567,22.7039,1.2674,1.258,1441.0767,216.8541,237.8878,1.4757,1.6188,1
2.9,586,9,4.73,0,2394.7933,22.7042,1.2674,1.258,1441.1531,216.8564,237.8897,1.4756,1.6188,1
2.9,587,9,4.73,0,2394.8299,22.7044,1.2674,1.258,1441.2292,216.8587,237.8916,1.4756,1.6187,1
2.9,588,9,4.73,0,2394.8665,22.7047,1.2674,1.2581,1441.3052,216.8609,237.8935,1.4755,1.6186,1
2.9,589,9,4.73,0,2394.9029,22.705,1.2675,1.2581,1441.3811,216.8632,237.8954,1.4755,1.6186,1
2.9,590,9,4.73,0,2394.9394,22.7052,1.2675,1.2581,1441.4568,216.8655,237.8973,1.4754,1.6185,1
2.9,591,9,4.73,0,2394.9757,22.7055,1.2675,1.2581,1441.5323,216.8677,237.8991,1.4753,1.6184,1
2.9,592,9,4.73,0,2395.0121,22.7057,1.2675,1.2581,1441.6076,216.8699,237.901,1.4753,1.6183,1
2.9,593,9,4.73,0,2395.0483,22.706,1.2676,1.2581,1441.6828,216.8722,237.9029,1.4752,1.6183,1
2.9,594,9,4.73,0,2395.0845,22.7063,1.2676,1.2582,1441.7578,216.8744,237.9048,1.4752,1.6182,1
2.9,595,9,4.73,0,2395.1207,22.7065,1.2676,1.2582,1441.8327,216.8766,237.9066,1.4751,1.6181,1
2.9,596,9,4.73,0,2395.1568,22.7068,1.2676,1.2582,1441.9074,216.8789,237.9085,1.475,1.6181,1
2.9,597,9,4.73,0,2395.1928,22.707,1.2677,1.2582,1441.9819,216.8811,237.9104,1.475,1.618,1
2.9,598,9,4.73,0,2395.2288,22.7073,1.2677,1.2582,1442.0563,216.8833,237.9122,1.4749,1.6179,1
2.9,599,9,4.73,0,2395.2647,22.7075,1.2677,1.2582,1442.1305,216.8855,237.9141,1.4748,1.6178,1
2.9,600,9,4.73,0,2395.3006,22.7078,1.2677,1.2583,1442.2046,216.8877,237.916,1.4748,1.6178,1
2.9,601,9,4.73,0,2395.3364,22.708,1.2678,1.2583,1442.2785,216.8899,237.9178,1.4747,1.6177,1
2.9,602,9,4.73,0,2395.3722,22.7083,1.2678,1.2583,1442.3522,216.8921,237.9196,1.4747,1.6176,1
2.9,603,9,4.73,0,2395.4079,22.7086,1.2678,1.2583,1442.4258,216.8943,237.9215,1.4746,1.6176,1
2.9,604,9,4.73,0,2395.4436,22.7088,1.2678,1.2583,1442.4992,216.8964,237.9233,1.4745,1.6175,1
2.9,605,9,4.73,0,2395.4792,22.7091,1.2679,1.2583,1442.5724,216.8986,237.9252,1.4745,1.6174,1
2.9,606,9,4.73,0,2395.5147,22.7093,1.2679,1.2583,1442.6455,216.9008,237.927,1.4744,1.6174,1
2.9,607,9,4.73,0,2395.5502,22.7096,1.2679,1.2584,1442.7185,216.9029,237.9288,1.4744,1.6173,1
2.9,608,9,4.73,0,2395.5857,22.7098,1.2679,1.2584,1442.7913,216.9051,237.9306,1.4743,1.6172,1
2.9,609,9,4.73,0,2395.6211,22.7101,1.268,1.2584,1442.8639,216.9073,237.9325,1.4742,1.6171,1
2.9,610,9,4.73,0,2395.6564,22.7103,1.268,1.2584,1442.9364,216.9094,237.9343,1.4742,1.6171,1
2.9,611,9,4.73,0,2395.6917,22.7106,1.268,1.2584,1443.0087,216.9115,237.9361,1.4741,1.617,1
2.9,612,9,4.73,0,2395.727,22.7108,1.268,1.2584,1443.0809,216.9137,237.9379,1.4741,1.6169,1
2.9,613,9,4.73,0,2395.7622,22.7111,1.2681,1.2585,1443.1529,216.9158,237.9397,1.474,1.6169,1
2.9,614,9,4.73,0,2395.7973,22.7114,1.2681,1.2585,1443.2248,216.9179,237.9415,1.4739,1.6168,1
2.9,615,9,4.73,0,2395.8324,22.7116,1.2681,1.2585,1443.2965,216.9201,237.9433,1.4739,1.6167,1
2.9,616,9,4.73,0,2395.8675,22.7119,1.2681,1.2585,1443.368,216.9222,237.9451,1.4738,1.6167,1
2.9,617,9,4.73,0,2395.9024,22.7121,1.2682,1.2585,1443.4395,216.9243,237.9469,1.4738,1.6166,1
2.9,618,9,4.73,0,2395.9374,22.7124,1.2682,1.2585,1443.5107,216.9264,237.9487,1.4737,1.6165,1
2.9,619,9,4.73,0,2395.9723,22.7126,1.2682,1.2585,1443.5818,216.9285,237.9505,1.4737,1.6165,1
2.9,620,9,4.73,0,2396.0071,22.7129,1.2682,1.2586,1443.6528,216.9306,237.9522,1.4736,1.6164,1
2.9,621,9,4.73,0,2396.0419,22.7131,1.2683,1.2586,1443.7236,216.9327,237.954,1.4735,1.6163,1
2.9,622,9,4.73,0,2396.0767,22.7134,1.2683,1.2586,1443.7943,216.9348,237.9558,1.4735,1.6163,1
2.9,623,9,4.73,0,2396.1114,22.7136,1.2683,1.2586,1443.8792,216.9372,237.9578,1.4734,1.6162,1
2.9,624,9,4.73,0,2396.146,22.7139,1.2683,1.2586,1443.9494,216.9392,237.9595,1.4734,1.6161,1
2.9,625,9,4.73,0,2396.1806,22.7141,1.2683,1.2586,1444.0194,216.9413,237.9613,1.4733,1.616,1
2.9,626,9,4.73,0,2396.2151,22.7144,1.2684,1.2586,1444.0893,216.9434,237.963,1.4732,1.616,1
2.9,627,9,4.73,0,2396.2496,22.7146,1.2684,1.2587,1444.1591,216.9454,237.9648,1.4732,1.6159,1
2.9,628,9,4.73,0,2396.2841,22.7149,1.2684,1.2587,1444.2287,216.9475,237.9665,1.4731,1.6158,1
2.9,629,9,4.73,0,2396.3185,22.7151,1.2684,1.2587,1444.2982,216.9495,237.9683,1.4731,1.6158,1
2.9,630,9,4.73,0,2396.3529,22.7154,1.2685,1.2587,1444.3676,216.9516,237.97,1.473,1.6157,1
2.9,631,9,4.73,0,2396.3872,22.7156,1.2685,1.2587,1444.4367,216.9536,237.9718,1.473,1.6157,1
2.9,632,9,4.73,0,2396.4214,22.7159,1.2685,1.2587,1444.5058,216.9557,237.9735,1.4729,1.6156,1
2.9,633,9,4.73,0,2396.4556,22.7161,1.2685,1.2587,1444.5747,216.9577,237.9752,1.4728,1.6155,1
2.9,634,9,4.73,0,2396.4898,22.7164,1.2686,1.2588,1444.6435,216.9597,237.977,1.4728,1.6155,1
2.9,635,9,4.73,0,2396.5239,22.7166,1.2686,1.2588,1444.7121,216.9617,237.9787,1.4727,1.6154,1
2.9,636,9,4.73,0,2396.558,22.7169,1.2686,1.2588,1444.7806,216.9638,237.9804,1.4727,1.6153,1
2.9,637,9,4.73,0,2396.592,22.7171,1.2686,1.2588,1444.849,216.9658,237.9821,1.4726,1.6153,1
2.9,638,9,4.73,0,2396.626,22.7174,1.2686,1.2588,1444.9172,216.9678,237.9839,1.4726,1.6152,1
2.9,639,9,4.73,0,2396.6599,22.7176,1.2687,1.2588,1444.9852,216.9698,237.9856,1.4725,1.6151,1
2.9,640,9,4.73,0,2396.6938,22.7179,1.2687,1.2588,1445.0532,216.9718,237.9873,1.4724,1.6151,1
2.9,641,9,4.73,0,2396.7276,22.7181,1.2687,1.2588,1445.121,216.9738,237.989,1.4724,1.615,1
2.9,642,9,4.73,0,2396.7614,22.7184,1.2687,1.2589,1445.1886,216.9758,237.9907,1.4723,1.6149,1
2.9,643,9,4.73,0,2396.7952,22.7186,1.2688,1.2589,1445.2562,216.9777,237.9924,1.4723,1.6149,1
2.9,644,9,4.73,0,2396.8289,22.7189,1.2688,1.2589,1445.3235,216.9797,237.9941,1.4722,1.6148,1
2.9,645,9,4.73,0,2396.8625,22.7191,1.2688,1.2589,1445.3908,216.9817,237.9958,1.4722,1.6147,1
2.9,646,9,4.73,0,2396.8961,22.7194,1.2688,1.2589,1445.4579,216.9837,237.9975,1.4721,1.6147,1
2.9,647,9,4.73,0,2396.9297,22.7196,1.2688,1.2589,1445.5249,216.9856,237.9992,1.4721,1.6146,1
2.9,648,9,4.73,0,2396.9632,22.7199,1.2689,1.2589,1445.5917,216.9876,238.0008,1.472,1.6146,1
2.9,649,9,4.73,0,2396.9967,22.7201,1.2689,1.2589,1445.6584,216.9896,238.0025,1.472,1.6145,1
2.9,650,9,4.73,0,2397.0301,22.7204,1.2689,1.259,1445.725,216.9915,238.0042,1.4719,1.6144,1
2.9,651,9,4.73,0,2397.0635,22.7206,1.2689,1.259,1445.7915,216.9935,238.0059,1.4718,1.6144,1
2.9,652,9,4.73,0,2397.0969,22.7208,1.269,1.259,1445.8578,216.9954,238.0075,1.4718,1.6143,1
